datetime,num_orders
20/04/2018 3:20,9
20/04/2018 3:30,14
20/04/2018 3:40,26
20/04/2018 3:50,16
20/04/2018 4:00,9
20/04/2018 4:10,3
20/04/2018 4:20,9
20/04/2018 4:30,10
20/04/2018 4:40,11
20/04/2018 4:50,12
20/04/2018 5:00,12
20/04/2018 5:10,1
20/04/2018 5:20,1
20/04/2018 5:30,1
20/04/2018 5:40,1
20/04/2018 5:50,1
20/04/2018 6:00,1
20/04/2018 6:10,1
20/04/2018 6:20,0
20/04/2018 6:30,4
20/04/2018 6:40,1
20/04/2018 6:50,0
20/04/2018 7:00,0
20/04/2018 7:10,2
20/04/2018 7:20,0
20/04/2018 7:30,6
20/04/2018 7:40,9
20/04/2018 7:50,9
20/04/2018 8:00,11
20/04/2018 8:10,17
20/04/2018 8:20,10
20/04/2018 8:30,11
20/04/2018 8:40,15
20/04/2018 8:50,10
20/04/2018 9:00,9
20/04/2018 9:10,9
20/04/2018 9:20,6
20/04/2018 9:30,2
20/04/2018 9:40,5
20/04/2018 9:50,16
20/04/2018 10:00,13
20/04/2018 10:10,26
20/04/2018 10:20,20
20/04/2018 10:30,10
20/04/2018 10:40,19
20/04/2018 10:50,8
20/04/2018 11:00,25
20/04/2018 11:10,15
20/04/2018 11:20,15
20/04/2018 11:30,8
20/04/2018 11:40,12
20/04/2018 11:50,12
20/04/2018 12:00,11
20/04/2018 12:10,14
20/04/2018 12:20,8
20/04/2018 12:30,3
20/04/2018 12:40,1
20/04/2018 12:50,2
20/04/2018 13:00,11
20/04/2018 13:10,17
20/04/2018 13:20,14
20/04/2018 13:30,13
20/04/2018 13:40,4
20/04/2018 13:50,8
20/04/2018 14:00,9
20/04/2018 14:10,8
20/04/2018 14:20,7
20/04/2018 14:30,2
20/04/2018 14:40,10
20/04/2018 14:50,11
20/04/2018 15:00,13
20/04/2018 15:10,19
20/04/2018 15:20,20
20/04/2018 15:30,11
20/04/2018 15:40,11
20/04/2018 15:50,19
20/04/2018 16:00,7
20/04/2018 16:10,17
20/04/2018 16:20,20
20/04/2018 16:30,14
20/04/2018 16:40,23
20/04/2018 16:50,15
20/04/2018 17:00,14
20/04/2018 17:10,17
20/04/2018 17:20,9
20/04/2018 17:30,6
20/04/2018 17:40,6
20/04/2018 17:50,8
20/04/2018 18:00,13
20/04/2018 18:10,8
20/04/2018 18:20,9
20/04/2018 18:30,8
20/04/2018 18:40,13
20/04/2018 18:50,11
20/04/2018 19:00,6
20/04/2018 19:10,5
20/04/2018 19:20,12
20/04/2018 19:30,9
20/04/2018 19:40,10
20/04/2018 19:50,9
20/04/2018 20:00,17
20/04/2018 20:10,32
20/04/2018 20:20,23
20/04/2018 20:30,30
20/04/2018 20:40,17
20/04/2018 20:50,16
20/04/2018 21:00,10
20/04/2018 21:10,16
20/04/2018 21:20,15
20/04/2018 21:30,23
20/04/2018 21:40,28
20/04/2018 21:50,22
20/04/2018 22:00,23
20/04/2018 22:10,19
20/04/2018 22:20,20
20/04/2018 22:30,28
20/04/2018 22:40,35
20/04/2018 22:50,25
20/04/2018 23:00,22
20/04/2018 23:10,15
20/04/2018 23:20,14
20/04/2018 23:30,5
20/04/2018 23:40,14
20/04/2018 23:50,26
21/04/2018 0:00,29
21/04/2018 0:10,30
21/04/2018 0:20,26
21/04/2018 0:30,29
21/04/2018 0:40,26
21/04/2018 0:50,27
21/04/2018 1:00,35
21/04/2018 1:10,27
21/04/2018 1:20,20
21/04/2018 1:30,14
21/04/2018 1:40,9
21/04/2018 1:50,14
21/04/2018 2:00,16
21/04/2018 2:10,31
21/04/2018 2:20,36
21/04/2018 2:30,19
21/04/2018 2:40,3
21/04/2018 2:50,5
21/04/2018 3:00,5
21/04/2018 3:10,8
21/04/2018 3:20,9
21/04/2018 3:30,17
21/04/2018 3:40,13
21/04/2018 3:50,18
21/04/2018 4:00,18
21/04/2018 4:10,18
21/04/2018 4:20,7
21/04/2018 4:30,12
21/04/2018 4:40,17
21/04/2018 4:50,8
21/04/2018 5:00,13
21/04/2018 5:10,12
21/04/2018 5:20,9
21/04/2018 5:30,2
21/04/2018 5:40,2
21/04/2018 5:50,5
21/04/2018 6:00,8
21/04/2018 6:10,7
21/04/2018 6:20,4
21/04/2018 6:30,5
21/04/2018 6:40,1
21/04/2018 6:50,0
21/04/2018 7:00,1
21/04/2018 7:10,1
21/04/2018 7:20,1
21/04/2018 7:30,3
21/04/2018 7:40,11
21/04/2018 7:50,7
21/04/2018 8:00,12
21/04/2018 8:10,9
21/04/2018 8:20,9
21/04/2018 8:30,10
21/04/2018 8:40,5
21/04/2018 8:50,10
21/04/2018 9:00,15
21/04/2018 9:10,15
21/04/2018 9:20,10
21/04/2018 9:30,16
21/04/2018 9:40,10
21/04/2018 9:50,12
21/04/2018 10:00,10
21/04/2018 10:10,7
21/04/2018 10:20,15
21/04/2018 10:30,9
21/04/2018 10:40,21
21/04/2018 10:50,14
21/04/2018 11:00,9
21/04/2018 11:10,5
21/04/2018 11:20,10
21/04/2018 11:30,13
21/04/2018 11:40,13
21/04/2018 11:50,5
21/04/2018 12:00,11
21/04/2018 12:10,9
21/04/2018 12:20,4
21/04/2018 12:30,2
21/04/2018 12:40,5
21/04/2018 12:50,10
21/04/2018 13:00,16
21/04/2018 13:10,11
21/04/2018 13:20,9
21/04/2018 13:30,9
21/04/2018 13:40,4
21/04/2018 13:50,9
21/04/2018 14:00,18
21/04/2018 14:10,12
21/04/2018 14:20,13
21/04/2018 14:30,9
21/04/2018 14:40,7
21/04/2018 14:50,8
21/04/2018 15:00,10
21/04/2018 15:10,10
21/04/2018 15:20,9
21/04/2018 15:30,11
21/04/2018 15:40,17
21/04/2018 15:50,24
21/04/2018 16:00,14
21/04/2018 16:10,18
21/04/2018 16:20,15
21/04/2018 16:30,8
21/04/2018 16:40,11
21/04/2018 16:50,15
21/04/2018 17:00,6
21/04/2018 17:10,25
21/04/2018 17:20,5
21/04/2018 17:30,8
21/04/2018 17:40,9
21/04/2018 17:50,8
21/04/2018 18:00,7
21/04/2018 18:10,7
21/04/2018 18:20,2
21/04/2018 18:30,4
21/04/2018 18:40,10
21/04/2018 18:50,15
21/04/2018 19:00,9
21/04/2018 19:10,6
21/04/2018 19:20,15
21/04/2018 19:30,19
21/04/2018 19:40,11
21/04/2018 19:50,10
21/04/2018 20:00,7
21/04/2018 20:10,4
21/04/2018 20:20,14
21/04/2018 20:30,8
21/04/2018 20:40,17
21/04/2018 20:50,17
21/04/2018 21:00,14
21/04/2018 21:10,9
21/04/2018 21:20,14
21/04/2018 21:30,10
21/04/2018 21:40,7
21/04/2018 21:50,3
21/04/2018 22:00,2
21/04/2018 22:10,8
21/04/2018 22:20,13
21/04/2018 22:30,7
21/04/2018 22:40,4
21/04/2018 22:50,12
21/04/2018 23:00,14
21/04/2018 23:10,9
21/04/2018 23:20,11
21/04/2018 23:30,11
21/04/2018 23:40,9
21/04/2018 23:50,23
22/04/2018 0:00,15
22/04/2018 0:10,20
22/04/2018 0:20,27
22/04/2018 0:30,19
22/04/2018 0:40,12
22/04/2018 0:50,18
22/04/2018 1:00,23
22/04/2018 1:10,18
22/04/2018 1:20,9
22/04/2018 1:30,3
22/04/2018 1:40,2
22/04/2018 1:50,4
22/04/2018 2:00,13
22/04/2018 2:10,16
22/04/2018 2:20,18
22/04/2018 2:30,19
22/04/2018 2:40,18
22/04/2018 2:50,18
22/04/2018 3:00,9
22/04/2018 3:10,14
22/04/2018 3:20,19
22/04/2018 3:30,18
22/04/2018 3:40,13
22/04/2018 3:50,20
22/04/2018 4:00,14
22/04/2018 4:10,5
22/04/2018 4:20,7
22/04/2018 4:30,3
22/04/2018 4:40,2
22/04/2018 4:50,9
22/04/2018 5:00,6
22/04/2018 5:10,5
22/04/2018 5:20,5
22/04/2018 5:30,1
22/04/2018 5:40,4
22/04/2018 5:50,5
22/04/2018 6:00,5
22/04/2018 6:10,4
22/04/2018 6:20,0
22/04/2018 6:30,0
22/04/2018 6:40,0
22/04/2018 6:50,0
22/04/2018 7:00,1
22/04/2018 7:10,0
22/04/2018 7:20,1
22/04/2018 7:30,0
22/04/2018 7:40,4
22/04/2018 7:50,3
22/04/2018 8:00,7
22/04/2018 8:10,15
22/04/2018 8:20,5
22/04/2018 8:30,13
22/04/2018 8:40,12
22/04/2018 8:50,9
22/04/2018 9:00,8
22/04/2018 9:10,7
22/04/2018 9:20,1
22/04/2018 9:30,9
22/04/2018 9:40,15
22/04/2018 9:50,16
22/04/2018 10:00,6
22/04/2018 10:10,8
22/04/2018 10:20,5
22/04/2018 10:30,9
22/04/2018 10:40,7
22/04/2018 10:50,13
22/04/2018 11:00,14
22/04/2018 11:10,7
22/04/2018 11:20,3
22/04/2018 11:30,8
22/04/2018 11:40,10
22/04/2018 11:50,8
22/04/2018 12:00,10
22/04/2018 12:10,7
22/04/2018 12:20,6
22/04/2018 12:30,8
22/04/2018 12:40,4
22/04/2018 12:50,4
22/04/2018 13:00,3
22/04/2018 13:10,7
22/04/2018 13:20,7
22/04/2018 13:30,11
22/04/2018 13:40,6
22/04/2018 13:50,8
22/04/2018 14:00,6
22/04/2018 14:10,9
22/04/2018 14:20,4
22/04/2018 14:30,7
22/04/2018 14:40,3
22/04/2018 14:50,8
22/04/2018 15:00,12
22/04/2018 15:10,23
22/04/2018 15:20,12
22/04/2018 15:30,14
22/04/2018 15:40,16
22/04/2018 15:50,13
22/04/2018 16:00,12
22/04/2018 16:10,12
22/04/2018 16:20,23
22/04/2018 16:30,13
22/04/2018 16:40,26
22/04/2018 16:50,23
22/04/2018 17:00,12
22/04/2018 17:10,9
22/04/2018 17:20,7
22/04/2018 17:30,6
22/04/2018 17:40,7
22/04/2018 17:50,10
22/04/2018 18:00,6
22/04/2018 18:10,14
22/04/2018 18:20,14
22/04/2018 18:30,13
22/04/2018 18:40,15
22/04/2018 18:50,6
22/04/2018 19:00,8
22/04/2018 19:10,15
22/04/2018 19:20,6
22/04/2018 19:30,7
22/04/2018 19:40,3
22/04/2018 19:50,14
22/04/2018 20:00,11
22/04/2018 20:10,11
22/04/2018 20:20,13
22/04/2018 20:30,12
22/04/2018 20:40,7
22/04/2018 20:50,11
22/04/2018 21:00,12
22/04/2018 21:10,7
22/04/2018 21:20,8
22/04/2018 21:30,18
22/04/2018 21:40,29
22/04/2018 21:50,26
22/04/2018 22:00,8
22/04/2018 22:10,13
22/04/2018 22:20,26
22/04/2018 22:30,29
22/04/2018 22:40,20
22/04/2018 22:50,25
22/04/2018 23:00,15
22/04/2018 23:10,18
22/04/2018 23:20,25
22/04/2018 23:30,24
22/04/2018 23:40,25
22/04/2018 23:50,21
23/04/2018 0:00,11
23/04/2018 0:10,16
23/04/2018 0:20,16
23/04/2018 0:30,27
23/04/2018 0:40,32
23/04/2018 0:50,45
23/04/2018 1:00,24
23/04/2018 1:10,12
23/04/2018 1:20,4
23/04/2018 1:30,10
23/04/2018 1:40,10
23/04/2018 1:50,14
23/04/2018 2:00,15
23/04/2018 2:10,28
23/04/2018 2:20,37
23/04/2018 2:30,24
23/04/2018 2:40,17
23/04/2018 2:50,8
23/04/2018 3:00,8
23/04/2018 3:10,4
23/04/2018 3:20,2
23/04/2018 3:30,10
23/04/2018 3:40,13
23/04/2018 3:50,19
23/04/2018 4:00,15
23/04/2018 4:10,9
23/04/2018 4:20,3
23/04/2018 4:30,5
23/04/2018 4:40,12
23/04/2018 4:50,15
23/04/2018 5:00,10
23/04/2018 5:10,7
23/04/2018 5:20,0
23/04/2018 5:30,0
23/04/2018 5:40,2
23/04/2018 5:50,4
23/04/2018 6:00,12
23/04/2018 6:10,11
23/04/2018 6:20,6
23/04/2018 6:30,3
23/04/2018 6:40,1
23/04/2018 6:50,2
23/04/2018 7:00,0
23/04/2018 7:10,2
23/04/2018 7:20,2
23/04/2018 7:30,4
23/04/2018 7:40,6
23/04/2018 7:50,5
23/04/2018 8:00,11
23/04/2018 8:10,11
23/04/2018 8:20,20
23/04/2018 8:30,8
23/04/2018 8:40,19
23/04/2018 8:50,9
23/04/2018 9:00,6
23/04/2018 9:10,4
23/04/2018 9:20,6
23/04/2018 9:30,14
23/04/2018 9:40,20
23/04/2018 9:50,17
23/04/2018 10:00,14
23/04/2018 10:10,13
23/04/2018 10:20,21
23/04/2018 10:30,20
23/04/2018 10:40,16
23/04/2018 10:50,20
23/04/2018 11:00,9
23/04/2018 11:10,7
23/04/2018 11:20,5
23/04/2018 11:30,14
23/04/2018 11:40,9
23/04/2018 11:50,7
23/04/2018 12:00,5
23/04/2018 12:10,9
23/04/2018 12:20,7
23/04/2018 12:30,10
23/04/2018 12:40,6
23/04/2018 12:50,2
23/04/2018 13:00,10
23/04/2018 13:10,11
23/04/2018 13:20,18
23/04/2018 13:30,17
23/04/2018 13:40,12
23/04/2018 13:50,3
23/04/2018 14:00,6
23/04/2018 14:10,7
23/04/2018 14:20,18
23/04/2018 14:30,19
23/04/2018 14:40,16
23/04/2018 14:50,12
23/04/2018 15:00,10
23/04/2018 15:10,9
23/04/2018 15:20,19
23/04/2018 15:30,14
23/04/2018 15:40,19
23/04/2018 15:50,23
23/04/2018 16:00,35
23/04/2018 16:10,20
23/04/2018 16:20,21
23/04/2018 16:30,20
23/04/2018 16:40,16
23/04/2018 16:50,11
23/04/2018 17:00,22
23/04/2018 17:10,8
23/04/2018 17:20,16
23/04/2018 17:30,13
23/04/2018 17:40,8
23/04/2018 17:50,9
23/04/2018 18:00,11
23/04/2018 18:10,2
23/04/2018 18:20,6
23/04/2018 18:30,8
23/04/2018 18:40,11
23/04/2018 18:50,5
23/04/2018 19:00,3
23/04/2018 19:10,11
23/04/2018 19:20,14
23/04/2018 19:30,7
23/04/2018 19:40,10
23/04/2018 19:50,11
23/04/2018 20:00,10
23/04/2018 20:10,11
23/04/2018 20:20,7
23/04/2018 20:30,14
23/04/2018 20:40,4
23/04/2018 20:50,7
23/04/2018 21:00,9
23/04/2018 21:10,10
23/04/2018 21:20,8
23/04/2018 21:30,9
23/04/2018 21:40,7
23/04/2018 21:50,10
23/04/2018 22:00,13
23/04/2018 22:10,13
23/04/2018 22:20,19
23/04/2018 22:30,15
23/04/2018 22:40,21
23/04/2018 22:50,16
23/04/2018 23:00,14
23/04/2018 23:10,6
23/04/2018 23:20,4
23/04/2018 23:30,5
23/04/2018 23:40,12
23/04/2018 23:50,19
24/04/2018 0:00,28
24/04/2018 0:10,49
24/04/2018 0:20,58
24/04/2018 0:30,68
24/04/2018 0:40,22
24/04/2018 0:50,28
24/04/2018 1:00,20
24/04/2018 1:10,13
24/04/2018 1:20,13
24/04/2018 1:30,12
24/04/2018 1:40,4
24/04/2018 1:50,15
24/04/2018 2:00,27
24/04/2018 2:10,22
24/04/2018 2:20,18
24/04/2018 2:30,5
24/04/2018 2:40,2
24/04/2018 2:50,9
24/04/2018 3:00,20
24/04/2018 3:10,15
24/04/2018 3:20,4
24/04/2018 3:30,7
24/04/2018 3:40,15
24/04/2018 3:50,15
24/04/2018 4:00,11
24/04/2018 4:10,2
24/04/2018 4:20,1
24/04/2018 4:30,3
24/04/2018 4:40,2
24/04/2018 4:50,9
24/04/2018 5:00,16
24/04/2018 5:10,14
24/04/2018 5:20,3
24/04/2018 5:30,2
24/04/2018 5:40,0
24/04/2018 5:50,1
24/04/2018 6:00,1
24/04/2018 6:10,0
24/04/2018 6:20,0
24/04/2018 6:30,0
24/04/2018 6:40,1
24/04/2018 6:50,0
24/04/2018 7:00,0
24/04/2018 7:10,3
24/04/2018 7:20,3
24/04/2018 7:30,2
24/04/2018 7:40,4
24/04/2018 7:50,5
24/04/2018 8:00,10
24/04/2018 8:10,10
24/04/2018 8:20,4
24/04/2018 8:30,10
24/04/2018 8:40,9
24/04/2018 8:50,11
24/04/2018 9:00,17
24/04/2018 9:10,15
24/04/2018 9:20,5
24/04/2018 9:30,8
24/04/2018 9:40,6
24/04/2018 9:50,7
24/04/2018 10:00,10
24/04/2018 10:10,11
24/04/2018 10:20,17
24/04/2018 10:30,14
24/04/2018 10:40,8
24/04/2018 10:50,14
24/04/2018 11:00,17
24/04/2018 11:10,10
24/04/2018 11:20,5
24/04/2018 11:30,10
24/04/2018 11:40,20
24/04/2018 11:50,9
24/04/2018 12:00,8
24/04/2018 12:10,8
24/04/2018 12:20,12
24/04/2018 12:30,3
24/04/2018 12:40,3
24/04/2018 12:50,6
24/04/2018 13:00,5
24/04/2018 13:10,7
24/04/2018 13:20,10
24/04/2018 13:30,3
24/04/2018 13:40,5
24/04/2018 13:50,7
24/04/2018 14:00,5
24/04/2018 14:10,11
24/04/2018 14:20,11
24/04/2018 14:30,6
24/04/2018 14:40,7
24/04/2018 14:50,6
24/04/2018 15:00,10
24/04/2018 15:10,9
24/04/2018 15:20,7
24/04/2018 15:30,11
24/04/2018 15:40,6
24/04/2018 15:50,9
24/04/2018 16:00,10
24/04/2018 16:10,12
24/04/2018 16:20,15
24/04/2018 16:30,17
24/04/2018 16:40,18
24/04/2018 16:50,15
24/04/2018 17:00,16
24/04/2018 17:10,13
24/04/2018 17:20,15
24/04/2018 17:30,8
24/04/2018 17:40,8
24/04/2018 17:50,10
24/04/2018 18:00,21
24/04/2018 18:10,7
24/04/2018 18:20,9
24/04/2018 18:30,12
24/04/2018 18:40,9
24/04/2018 18:50,9
24/04/2018 19:00,16
24/04/2018 19:10,11
24/04/2018 19:20,9
24/04/2018 19:30,14
24/04/2018 19:40,10
24/04/2018 19:50,4
24/04/2018 20:00,9
24/04/2018 20:10,6
24/04/2018 20:20,7
24/04/2018 20:30,4
24/04/2018 20:40,10
24/04/2018 20:50,16
24/04/2018 21:00,20
24/04/2018 21:10,22
24/04/2018 21:20,28
24/04/2018 21:30,15
24/04/2018 21:40,11
24/04/2018 21:50,3
24/04/2018 22:00,5
24/04/2018 22:10,6
24/04/2018 22:20,3
24/04/2018 22:30,9
24/04/2018 22:40,16
24/04/2018 22:50,23
24/04/2018 23:00,16
24/04/2018 23:10,11
24/04/2018 23:20,9
24/04/2018 23:30,8
24/04/2018 23:40,8
24/04/2018 23:50,34
25/04/2018 0:00,25
25/04/2018 0:10,27
25/04/2018 0:20,24
25/04/2018 0:30,21
25/04/2018 0:40,12
25/04/2018 0:50,10
25/04/2018 1:00,14
25/04/2018 1:10,3
25/04/2018 1:20,2
25/04/2018 1:30,1
25/04/2018 1:40,3
25/04/2018 1:50,14
25/04/2018 2:00,15
25/04/2018 2:10,21
25/04/2018 2:20,11
25/04/2018 2:30,12
25/04/2018 2:40,7
25/04/2018 2:50,2
25/04/2018 3:00,3
25/04/2018 3:10,7
25/04/2018 3:20,9
25/04/2018 3:30,9
25/04/2018 3:40,11
25/04/2018 3:50,13
25/04/2018 4:00,8
25/04/2018 4:10,2
25/04/2018 4:20,6
25/04/2018 4:30,10
25/04/2018 4:40,5
25/04/2018 4:50,7
25/04/2018 5:00,9
25/04/2018 5:10,16
25/04/2018 5:20,5
25/04/2018 5:30,3
25/04/2018 5:40,3
25/04/2018 5:50,2
25/04/2018 6:00,3
25/04/2018 6:10,1
25/04/2018 6:20,0
25/04/2018 6:30,2
25/04/2018 6:40,0
25/04/2018 6:50,0
25/04/2018 7:00,0
25/04/2018 7:10,2
25/04/2018 7:20,2
25/04/2018 7:30,2
25/04/2018 7:40,5
25/04/2018 7:50,16
25/04/2018 8:00,13
25/04/2018 8:10,10
25/04/2018 8:20,11
25/04/2018 8:30,8
25/04/2018 8:40,4
25/04/2018 8:50,12
25/04/2018 9:00,4
25/04/2018 9:10,17
25/04/2018 9:20,11
25/04/2018 9:30,5
25/04/2018 9:40,12
25/04/2018 9:50,12
25/04/2018 10:00,13
25/04/2018 10:10,19
25/04/2018 10:20,27
25/04/2018 10:30,18
25/04/2018 10:40,24
25/04/2018 10:50,12
25/04/2018 11:00,19
25/04/2018 11:10,5
25/04/2018 11:20,5
25/04/2018 11:30,8
25/04/2018 11:40,14
25/04/2018 11:50,17
25/04/2018 12:00,10
25/04/2018 12:10,10
25/04/2018 12:20,8
25/04/2018 12:30,5
25/04/2018 12:40,4
25/04/2018 12:50,5
25/04/2018 13:00,1
25/04/2018 13:10,8
25/04/2018 13:20,13
25/04/2018 13:30,7
25/04/2018 13:40,11
25/04/2018 13:50,9
25/04/2018 14:00,4
25/04/2018 14:10,7
25/04/2018 14:20,2
25/04/2018 14:30,12
25/04/2018 14:40,8
25/04/2018 14:50,7
25/04/2018 15:00,6
25/04/2018 15:10,11
25/04/2018 15:20,13
25/04/2018 15:30,10
25/04/2018 15:40,16
25/04/2018 15:50,21
25/04/2018 16:00,21
25/04/2018 16:10,21
25/04/2018 16:20,18
25/04/2018 16:30,11
25/04/2018 16:40,15
25/04/2018 16:50,16
25/04/2018 17:00,14
25/04/2018 17:10,10
25/04/2018 17:20,8
25/04/2018 17:30,4
25/04/2018 17:40,8
25/04/2018 17:50,9
25/04/2018 18:00,5
25/04/2018 18:10,2
25/04/2018 18:20,5
25/04/2018 18:30,4
25/04/2018 18:40,11
25/04/2018 18:50,7
25/04/2018 19:00,8
25/04/2018 19:10,13
25/04/2018 19:20,19
25/04/2018 19:30,8
25/04/2018 19:40,10
25/04/2018 19:50,7
25/04/2018 20:00,6
25/04/2018 20:10,9
25/04/2018 20:20,13
25/04/2018 20:30,22
25/04/2018 20:40,14
25/04/2018 20:50,14
25/04/2018 21:00,13
25/04/2018 21:10,16
25/04/2018 21:20,19
25/04/2018 21:30,11
25/04/2018 21:40,16
25/04/2018 21:50,13
25/04/2018 22:00,15
25/04/2018 22:10,25
25/04/2018 22:20,13
25/04/2018 22:30,10
25/04/2018 22:40,13
25/04/2018 22:50,21
25/04/2018 23:00,31
25/04/2018 23:10,26
25/04/2018 23:20,19
25/04/2018 23:30,19
25/04/2018 23:40,16
25/04/2018 23:50,29
26/04/2018 0:00,26
26/04/2018 0:10,17
26/04/2018 0:20,32
26/04/2018 0:30,33
26/04/2018 0:40,29
26/04/2018 0:50,22
26/04/2018 1:00,9
26/04/2018 1:10,3
26/04/2018 1:20,2
26/04/2018 1:30,5
26/04/2018 1:40,13
26/04/2018 1:50,19
26/04/2018 2:00,12
26/04/2018 2:10,8
26/04/2018 2:20,12
26/04/2018 2:30,7
26/04/2018 2:40,17
26/04/2018 2:50,17
26/04/2018 3:00,11
26/04/2018 3:10,8
26/04/2018 3:20,13
26/04/2018 3:30,20
26/04/2018 3:40,30
26/04/2018 3:50,32
26/04/2018 4:00,16
26/04/2018 4:10,9
26/04/2018 4:20,5
26/04/2018 4:30,4
26/04/2018 4:40,11
26/04/2018 4:50,13
26/04/2018 5:00,10
26/04/2018 5:10,4
26/04/2018 5:20,2
26/04/2018 5:30,1
26/04/2018 5:40,0
26/04/2018 5:50,2
26/04/2018 6:00,2
26/04/2018 6:10,2
26/04/2018 6:20,0
26/04/2018 6:30,1
26/04/2018 6:40,2
26/04/2018 6:50,0
26/04/2018 7:00,2
26/04/2018 7:10,0
26/04/2018 7:20,1
26/04/2018 7:30,2
26/04/2018 7:40,5
26/04/2018 7:50,5
26/04/2018 8:00,8
26/04/2018 8:10,14
26/04/2018 8:20,11
26/04/2018 8:30,11
26/04/2018 8:40,5
26/04/2018 8:50,14
26/04/2018 9:00,17
26/04/2018 9:10,17
26/04/2018 9:20,3
26/04/2018 9:30,7
26/04/2018 9:40,15
26/04/2018 9:50,14
26/04/2018 10:00,9
26/04/2018 10:10,12
26/04/2018 10:20,9
26/04/2018 10:30,12
26/04/2018 10:40,13
26/04/2018 10:50,18
26/04/2018 11:00,17
26/04/2018 11:10,5
26/04/2018 11:20,8
26/04/2018 11:30,4
26/04/2018 11:40,9
26/04/2018 11:50,14
26/04/2018 12:00,8
26/04/2018 12:10,7
26/04/2018 12:20,10
26/04/2018 12:30,9
26/04/2018 12:40,6
26/04/2018 12:50,8
26/04/2018 13:00,11
26/04/2018 13:10,14
26/04/2018 13:20,12
26/04/2018 13:30,7
26/04/2018 13:40,7
26/04/2018 13:50,18
26/04/2018 14:00,12
26/04/2018 14:10,8
26/04/2018 14:20,7
26/04/2018 14:30,9
26/04/2018 14:40,9
26/04/2018 14:50,6
26/04/2018 15:00,6
26/04/2018 15:10,8
26/04/2018 15:20,8
26/04/2018 15:30,8
26/04/2018 15:40,12
26/04/2018 15:50,17
26/04/2018 16:00,22
26/04/2018 16:10,17
26/04/2018 16:20,24
26/04/2018 16:30,15
26/04/2018 16:40,16
26/04/2018 16:50,21
26/04/2018 17:00,15
26/04/2018 17:10,11
26/04/2018 17:20,6
26/04/2018 17:30,8
26/04/2018 17:40,8
26/04/2018 17:50,11
26/04/2018 18:00,7
26/04/2018 18:10,13
26/04/2018 18:20,11
26/04/2018 18:30,11
26/04/2018 18:40,5
26/04/2018 18:50,10
26/04/2018 19:00,9
26/04/2018 19:10,8
26/04/2018 19:20,5
26/04/2018 19:30,11
26/04/2018 19:40,6
26/04/2018 19:50,7
26/04/2018 20:00,4
26/04/2018 20:10,4
26/04/2018 20:20,9
26/04/2018 20:30,13
26/04/2018 20:40,17
26/04/2018 20:50,16
26/04/2018 21:00,10
26/04/2018 21:10,7
26/04/2018 21:20,9
26/04/2018 21:30,11
26/04/2018 21:40,19
26/04/2018 21:50,33
26/04/2018 22:00,20
26/04/2018 22:10,18
26/04/2018 22:20,16
26/04/2018 22:30,16
26/04/2018 22:40,16
26/04/2018 22:50,18
26/04/2018 23:00,18
26/04/2018 23:10,14
26/04/2018 23:20,15
26/04/2018 23:30,20
26/04/2018 23:40,24
26/04/2018 23:50,27
27/04/2018 0:00,21
27/04/2018 0:10,22
27/04/2018 0:20,17
27/04/2018 0:30,17
27/04/2018 0:40,19
27/04/2018 0:50,25
27/04/2018 1:00,25
27/04/2018 1:10,9
27/04/2018 1:20,2
27/04/2018 1:30,0
27/04/2018 1:40,3
27/04/2018 1:50,15
27/04/2018 2:00,8
27/04/2018 2:10,13
27/04/2018 2:20,12
27/04/2018 2:30,16
27/04/2018 2:40,12
27/04/2018 2:50,12
27/04/2018 3:00,18
27/04/2018 3:10,22
27/04/2018 3:20,19
27/04/2018 3:30,4
27/04/2018 3:40,20
27/04/2018 3:50,34
27/04/2018 4:00,22
27/04/2018 4:10,9
27/04/2018 4:20,8
27/04/2018 4:30,4
27/04/2018 4:40,8
27/04/2018 4:50,8
27/04/2018 5:00,10
27/04/2018 5:10,14
27/04/2018 5:20,1
27/04/2018 5:30,0
27/04/2018 5:40,1
27/04/2018 5:50,0
27/04/2018 6:00,2
27/04/2018 6:10,1
27/04/2018 6:20,3
27/04/2018 6:30,0
27/04/2018 6:40,0
27/04/2018 6:50,0
27/04/2018 7:00,0
27/04/2018 7:10,1
27/04/2018 7:20,0
27/04/2018 7:30,5
27/04/2018 7:40,9
27/04/2018 7:50,6
27/04/2018 8:00,11
27/04/2018 8:10,8
27/04/2018 8:20,20
27/04/2018 8:30,7
27/04/2018 8:40,7
27/04/2018 8:50,9
27/04/2018 9:00,18
27/04/2018 9:10,27
27/04/2018 9:20,13
27/04/2018 9:30,14
27/04/2018 9:40,14
27/04/2018 9:50,16
27/04/2018 10:00,15
27/04/2018 10:10,9
27/04/2018 10:20,8
27/04/2018 10:30,19
27/04/2018 10:40,30
27/04/2018 10:50,33
27/04/2018 11:00,22
27/04/2018 11:10,7
27/04/2018 11:20,8
27/04/2018 11:30,10
27/04/2018 11:40,16
27/04/2018 11:50,14
27/04/2018 12:00,18
27/04/2018 12:10,15
27/04/2018 12:20,9
27/04/2018 12:30,3
27/04/2018 12:40,7
27/04/2018 12:50,11
27/04/2018 13:00,6
27/04/2018 13:10,10
27/04/2018 13:20,8
27/04/2018 13:30,7
27/04/2018 13:40,11
27/04/2018 13:50,11
27/04/2018 14:00,20
27/04/2018 14:10,8
27/04/2018 14:20,15
27/04/2018 14:30,11
